iptelnet;porta;label;rede_origem;status_telnet;status_ping;
10.192.29.122;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.123;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.124;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.125;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.126;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.127;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.128;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.129;22;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.130;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.131;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.132;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.133;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.134;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.135;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.136;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.137;22;Tuffin 37308;10.192.29.0/24;ok;loss;
10.192.29.138;22;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.139;22;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.140;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.141;22;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.142;22;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.143;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.144;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.145;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.146;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.147;22;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.148;22;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.149;22;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.150;22;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.151;22;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.152;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.153;22;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.154;22;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.155;22;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.156;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.157;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.158;22;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.159;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.160;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.161;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.162;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.163;22;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.164;22;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.165;22;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.166;22;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.167;22;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.168;22;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.169;22;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.170;22;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.171;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.172;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.173;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.174;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.175;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.176;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.177;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.178;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.179;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.180;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.181;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.182;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.183;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.184;22;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.185;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.186;22;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.187;22;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.188;22;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.189;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.190;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.191;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.192;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.193;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.194;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.195;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.196;22;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.197;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.198;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.199;22;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.200;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.201;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.202;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.203;22;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.204;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.205;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.206;22;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.207;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.208;22;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.209;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.210;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.211;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.212;22;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.213;22;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.214;22;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.215;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.216;22;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.217;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.218;22;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.219;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.220;22;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.221;22;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.222;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.223;22;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.224;22;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.225;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.226;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.227;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.228;22;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.229;22;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.230;22;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.231;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.232;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.233;22;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.234;22;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.235;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.236;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.237;22;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.238;22;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.239;22;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.240;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.241;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.242;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.243;22;Tuffin 37308;10.192.29.0/24;ok;falha;
10.192.29.244;22;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.245;22;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.246;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.247;22;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.248;22;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.249;22;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.250;22;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.251;22;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.252;22;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.253;22;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.254;22;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.1;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.2;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.3;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.4;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.5;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.6;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.7;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.8;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.9;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.10;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.11;80;Tuffin 37308;10.192.29.0/24;ok;falha;
10.192.29.12;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.13;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.14;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.15;80;Tuffin 37308;10.192.29.0/24;ok;falha;
10.192.29.16;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.17;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.18;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.19;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.20;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.21;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.22;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.23;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.24;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.25;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.26;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.27;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.28;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.29;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.30;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.31;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.32;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.33;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.34;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.35;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.36;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.37;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.38;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.39;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.40;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.41;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.42;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.43;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.44;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.45;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.46;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.47;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.48;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.49;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.50;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.51;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.52;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.53;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.54;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.55;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.56;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.57;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.58;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.59;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.60;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.61;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.62;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.63;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.64;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.65;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.66;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.67;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.68;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.69;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.70;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.71;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.72;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.73;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.74;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.75;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.76;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.77;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.78;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.79;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.80;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.81;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.82;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.83;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.84;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.85;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.86;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.87;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.88;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.89;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.90;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.91;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.92;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.93;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.94;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.95;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.96;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.97;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.98;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.99;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.100;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.101;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.102;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.103;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.104;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.105;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.106;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.107;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.108;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.109;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.110;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.111;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.112;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.113;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.114;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.115;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.116;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.117;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.118;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.119;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.120;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.121;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.122;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.123;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.124;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.125;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.126;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.127;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.128;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.129;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.130;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.131;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.132;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.133;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.134;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.135;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.136;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.137;80;Tuffin 37308;10.192.29.0/24;ok;loss;
10.192.29.138;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.139;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.140;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.141;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.142;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.143;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.144;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.145;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.146;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.147;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.148;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.149;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.150;80;Tuffin 37308;10.192.29.0/24;ok;falha;
10.192.29.151;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.152;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.153;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.154;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.155;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.156;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.157;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.158;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.159;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.160;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.161;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.162;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.163;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.164;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.165;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.166;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.167;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.168;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.169;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.170;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.171;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.172;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.173;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.174;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.175;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.176;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.177;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.178;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.179;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.180;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.181;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.182;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.183;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.184;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.185;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.186;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.187;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.188;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.189;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.190;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.191;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.192;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.193;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.194;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.195;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.196;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.197;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.198;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.199;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.200;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.201;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.202;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.203;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.204;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.205;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.206;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.207;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.208;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.209;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.210;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.211;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.212;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.213;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.214;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.215;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.216;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.217;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.218;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.219;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.220;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.221;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.222;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.223;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.224;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.225;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.226;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.227;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.228;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.229;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.230;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.231;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.232;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.233;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.234;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.235;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.236;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.237;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.238;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.239;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.240;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.241;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.242;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.243;80;Tuffin 37308;10.192.29.0/24;ok;falha;
10.192.29.244;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.245;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.246;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.247;80;Tuffin 37308;10.192.29.0/24;ok;ok;
10.192.29.248;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.249;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.250;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.251;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.252;80;Tuffin 37308;10.192.29.0/24;naook;falha;
10.192.29.253;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.192.29.254;80;Tuffin 37308;10.192.29.0/24;naook;ok;
10.221.121.1;80;Tuffin 37308;10.221.121.0/24;naook;ok;
