timestamp;data;status_teste;ip;porta;controle;origem;mascara rede;
1653680251;27/05/2022 16:37:31;naook;10.192.29.222;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680252;27/05/2022 16:37:32;ok;10.192.29.222;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680257;27/05/2022 16:37:37;naook;10.192.29.223;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680263;27/05/2022 16:37:43;naook;10.192.29.223;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680269;27/05/2022 16:37:49;naook;10.192.29.223;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680275;27/05/2022 16:37:55;naook;10.192.29.224;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680281;27/05/2022 16:38:01;naook;10.192.29.224;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680287;27/05/2022 16:38:07;naook;10.192.29.224;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680293;27/05/2022 16:38:13;ok;10.192.29.225;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680299;27/05/2022 16:38:19;naook;10.192.29.225;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680300;27/05/2022 16:38:20;ok;10.192.29.225;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680305;27/05/2022 16:38:25;ok;10.192.29.226;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680311;27/05/2022 16:38:31;naook;10.192.29.226;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680312;27/05/2022 16:38:32;naook;10.192.29.226;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680312;27/05/2022 16:38:32;ok;10.192.29.227;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680318;27/05/2022 16:38:38;naook;10.192.29.227;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680319;27/05/2022 16:38:39;ok;10.192.29.227;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680324;27/05/2022 16:38:44;naook;10.192.29.228;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680330;27/05/2022 16:38:50;naook;10.192.29.228;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680336;27/05/2022 16:38:56;naook;10.192.29.228;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680342;27/05/2022 16:39:02;naook;10.192.29.229;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680348;27/05/2022 16:39:08;naook;10.192.29.229;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680354;27/05/2022 16:39:14;naook;10.192.29.229;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680360;27/05/2022 16:39:20;naook;10.192.29.230;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
